docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name
nyt_20130321_women_senate,growing,said,e23,e24,before,e23-e24,gemini-1.5-flash
nyt_20130321_women_senate,said,growing,e24,e25,before,e24-e25,gemini-1.5-flash
nyt_20130321_women_senate,growing,started,e25,e26,before,e25-e26,gemini-1.5-flash
nyt_20130321_women_senate,started,have,e26,e27,before,e26-e27,gemini-1.5-flash
nyt_20130321_women_senate,have,hold,e27,e29,before,e27-e29,gemini-1.5-flash
nyt_20130321_women_senate,hold,changing,e29,e30,before,e29-e30,gemini-1.5-flash
nyt_20130321_women_senate,changing,pushing,e30,e31,before,e30-e31,gemini-1.5-flash
nyt_20130321_women_senate,pushing,want,e31,e32,before,e31-e32,gemini-1.5-flash
nyt_20130321_women_senate,want,generalize,e32,e33,before,e32-e33,gemini-1.5-flash
nyt_20130321_women_senate,generalize,said,e33,e36,before,e33-e36,gemini-1.5-flash
nyt_20130321_women_senate,said,think,e36,e37,before,e36-e37,gemini-1.5-flash
nyt_20130321_women_senate,think,have,e37,e38,before,e37-e38,gemini-1.5-flash
nyt_20130321_women_senate,have,begun,e38,e40,before,e38-e40,gemini-1.5-flash
nyt_20130321_women_senate,begun,crack,e40,e41,before,e40-e41,gemini-1.5-flash
nyt_20130321_women_senate,crack,forming,e41,e42,before,e41-e42,gemini-1.5-flash
nyt_20130321_women_senate,forming,led,e42,e43,before,e42-e43,gemini-1.5-flash
nyt_20130321_women_senate,led,repeal,e43,e44,before,e43-e44,gemini-1.5-flash
nyt_20130321_women_senate,repeal,allowing,e44,e47,before,e44-e47,gemini-1.5-flash
nyt_20130321_women_senate,allowing,serve,e47,e48,before,e47-e48,gemini-1.5-flash
nyt_20130321_women_senate,serve,split,e48,e49,before,e48-e49,gemini-1.5-flash
nyt_20130321_women_senate,split,voted,e49,e50,before,e49-e50,gemini-1.5-flash
nyt_20130321_women_senate,voted,reauthorize,e50,e51,before,e50-e51,gemini-1.5-flash
nyt_20130321_women_senate,reauthorize,lapsed,e51,e53,before,e51-e53,gemini-1.5-flash
nyt_20130321_women_senate,vote,gathered,e1,e1000009,before,e1-e1000009,gemini-1.5-flash
nyt_20130321_women_senate,slipped,induction,e2,e1000010,before,e1000010-e2,gemini-1.5-flash
nyt_20130321_women_senate,savor,induction,e3,e1000010,before,e1000010-e3,gemini-1.5-flash
nyt_20130321_women_senate,sat,induction,e4,e1000010,before,e1000010-e4,gemini-1.5-flash
nyt_20130321_women_senate,cast,induction,e5,e1000010,before,e1000010-e5,gemini-1.5-flash
nyt_20130321_women_senate,marched,induction,e6,e1000010,before,e1000010-e6,gemini-1.5-flash
nyt_20130321_women_senate,told,induction,e7,e1000010,before,e1000010-e7,gemini-1.5-flash
nyt_20130321_women_senate,begun,induction,e8,e1000010,before,e1000010-e8,gemini-1.5-flash
nyt_20130321_women_senate,stuck,induction,e9,e1000010,before,e1000010-e9,gemini-1.5-flash
nyt_20130321_women_senate,said,office,e10,e1000011,before,e10-e1000011,gemini-1.5-flash
nyt_20130321_women_senate,became,office,e11,e1000011,before,e1000011-e11,gemini-1.5-flash
nyt_20130321_women_senate,sworn,office,e12,e1000011,before,e1000011-e12,gemini-1.5-flash
nyt_20130321_women_senate,remain,office,e13,e1000011,before,e1000011-e13,gemini-1.5-flash
nyt_20130321_women_senate,dispenses,office,e14,e1000011,before,e1000011-e14,gemini-1.5-flash
nyt_20130321_women_senate,dominated,office,e15,e1000011,before,e1000011-e15,gemini-1.5-flash
nyt_20130321_women_senate,charged,office,e16,e1000011,before,e1000011-e16,gemini-1.5-flash
nyt_20130321_women_senate,shaping,office,e17,e1000011,before,e1000011-e17,gemini-1.5-flash
nyt_20130321_women_senate,battle,office,e18,e1000011,before,e1000011-e18,gemini-1.5-flash
nyt_20130321_women_senate,pass,office,e19,e1000011,before,e1000011-e19,gemini-1.5-flash
nyt_20130321_women_senate,led,office,e20,e1000011,before,e1000011-e20,gemini-1.5-flash
nyt_20130321_women_senate,presides,office,e21,e1000011,before,e1000011-e21,gemini-1.5-flash
nyt_20130321_women_senate,shepherded,office,e22,e1000011,before,e1000011-e22,gemini-1.5-flash
nyt_20130321_women_senate,growing,office,e23,e1000011,before,e1000011-e23,gemini-1.5-flash
nyt_20130321_women_senate,said,office,e24,e1000011,before,e1000011-e24,gemini-1.5-flash
nyt_20130321_women_senate,growing,office,e25,e1000011,before,e1000011-e25,gemini-1.5-flash
nyt_20130321_women_senate,started,office,e26,e1000011,before,e1000011-e26,gemini-1.5-flash
nyt_20130321_women_senate,have,office,e27,e1000011,before,e1000011-e27,gemini-1.5-flash
nyt_20130321_women_senate,hold,office,e29,e1000011,before,e1000011-e29,gemini-1.5-flash
nyt_20130321_women_senate,changing,office,e30,e1000011,before,e1000011-e30,gemini-1.5-flash
nyt_20130321_women_senate,pushing,office,e31,e1000011,before,e1000011-e31,gemini-1.5-flash
nyt_20130321_women_senate,want,office,e32,e1000011,before,e1000011-e32,gemini-1.5-flash
nyt_20130321_women_senate,generalize,office,e33,e1000011,before,e1000011-e33,gemini-1.5-flash
nyt_20130321_women_senate,said,office,e36,e1000011,before,e1000011-e36,gemini-1.5-flash
nyt_20130321_women_senate,think,office,e37,e1000011,before,e1000011-e37,gemini-1.5-flash
nyt_20130321_women_senate,have,office,e38,e1000011,before,e1000011-e38,gemini-1.5-flash
nyt_20130321_women_senate,begun,office,e40,e1000011,before,e1000011-e40,gemini-1.5-flash
nyt_20130321_women_senate,crack,office,e41,e1000011,before,e1000011-e41,gemini-1.5-flash
nyt_20130321_women_senate,forming,office,e42,e1000011,before,e1000011-e42,gemini-1.5-flash
nyt_20130321_women_senate,led,office,e43,e1000011,before,e1000011-e43,gemini-1.5-flash
nyt_20130321_women_senate,repeal,office,e44,e1000011,before,e1000011-e44,gemini-1.5-flash
nyt_20130321_women_senate,allowing,office,e47,e1000011,before,e1000011-e47,gemini-1.5-flash
nyt_20130321_women_senate,serve,office,e48,e1000011,before,e1000011-e48,gemini-1.5-flash
nyt_20130321_women_senate,split,office,e49,e1000011,before,e1000011-e49,gemini-1.5-flash
nyt_20130321_women_senate,voted,office,e50,e1000011,before,e1000011-e50,gemini-1.5-flash
nyt_20130321_women_senate,reauthorize,office,e51,e1000011,before,e1000011-e51,gemini-1.5-flash
nyt_20130321_women_senate,lapsed,office,e53,e1000011,before,e1000011-e53,gemini-1.5-flash
nyt_20130321_women_senate,gathered,induction,e1000009,e1000010,before,e1000009-e1000010,gemini-1.5-flash
nyt_20130321_women_senate,gathered,office,e1000009,e1000011,before,e1000009-e1000011,gemini-1.5-flash
nyt_20130321_women_senate,gathered,morphed,e1000009,e1000012,before,e1000009-e1000012,gemini-1.5-flash
nyt_20130321_women_senate,gathered,managing,e1000009,e1000014,before,e1000009-e1000014,gemini-1.5-flash
nyt_20130321_women_senate,gathered,having,e1000009,e1000015,before,e1000009-e1000015,gemini-1.5-flash
nyt_20130321_women_senate,gathered,surprised,e1000009,e1000016,before,e1000009-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,induction,office,e1000010,e1000011,before,e1000010-e1000011,gemini-1.5-flash
nyt_20130321_women_senate,induction,morphed,e1000010,e1000012,before,e1000010-e1000012,gemini-1.5-flash
nyt_20130321_women_senate,induction,managing,e1000010,e1000014,before,e1000010-e1000014,gemini-1.5-flash
nyt_20130321_women_senate,induction,having,e1000010,e1000015,before,e1000010-e1000015,gemini-1.5-flash
nyt_20130321_women_senate,induction,surprised,e1000010,e1000016,before,e1000010-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,office,morphed,e1000011,e1000012,before,e1000011-e1000012,gemini-1.5-flash
nyt_20130321_women_senate,office,managing,e1000011,e1000014,before,e1000011-e1000014,gemini-1.5-flash
nyt_20130321_women_senate,office,having,e1000011,e1000015,before,e1000011-e1000015,gemini-1.5-flash
nyt_20130321_women_senate,office,surprised,e1000011,e1000016,before,e1000011-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,morphed,managing,e1000012,e1000014,before,e1000012-e1000014,gemini-1.5-flash
nyt_20130321_women_senate,morphed,having,e1000012,e1000015,before,e1000012-e1000015,gemini-1.5-flash
nyt_20130321_women_senate,morphed,surprised,e1000012,e1000016,before,e1000012-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,managing,having,e1000014,e1000015,before,e1000014-e1000015,gemini-1.5-flash
nyt_20130321_women_senate,managing,surprised,e1000014,e1000016,before,e1000014-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,having,surprised,e1000015,e1000016,before,e1000015-e1000016,gemini-1.5-flash
nyt_20130321_women_senate,have,managing,e27,e1000014,before,e1000014-e27,gemini-1.5-flash
nyt_20130321_women_senate,vote,curiosity,e1,e1010,before,e1-e1010,gemini-1.5-flash
nyt_20130321_women_senate,gathered,curiosity,e1000009,e1010,before,e1000009-e1010,gemini-1.5-flash
nyt_20130321_women_senate,induction,curiosity,e1000010,e1010,before,e1000010-e1010,gemini-1.5-flash
nyt_20130321_women_senate,office,curiosity,e1000011,e1010,before,e1000011-e1010,gemini-1.5-flash
nyt_20130321_women_senate,morphed,curiosity,e1000012,e1010,before,e1000012-e1010,gemini-1.5-flash
nyt_20130321_women_senate,managing,curiosity,e1000014,e1010,before,e1000014-e1010,gemini-1.5-flash
nyt_20130321_women_senate,having,curiosity,e1000015,e1010,before,e1000015-e1010,gemini-1.5-flash
nyt_20130321_women_senate,surprised,curiosity,e1000016,e1010,before,e1000016-e1010,gemini-1.5-flash
nyt_20130321_women_senate,vote,Congress,e1,e1002,before,e1-e1002,gemini-1.5-flash
nyt_20130321_women_senate,slipped,Congress,e2,e1002,before,e1002-e2,gemini-1.5-flash
nyt_20130321_women_senate,savor,Congress,e3,e1002,before,e1002-e3,gemini-1.5-flash
nyt_20130321_women_senate,sat,Congress,e4,e1002,before,e1002-e4,gemini-1.5-flash
nyt_20130321_women_senate,cast,Congress,e5,e1002,before,e1002-e5,gemini-1.5-flash
nyt_20130321_women_senate,marched,Congress,e6,e1002,before,e1002-e6,gemini-1.5-flash
nyt_20130321_women_senate,told,Congress,e7,e1002,before,e1002-e7,gemini-1.5-flash
nyt_20130321_women_senate,begun,Congress,e8,e1002,before,e1002-e8,gemini-1.5-flash
nyt_20130321_women_senate,stuck,Congress,e9,e1002,before,e1002-e9,gemini-1.5-flash
nyt_20130321_women_senate,said,Congress,e10,e1002,before,e10-e1002,gemini-1.5-flash
nyt_20130321_women_senate,became,Congress,e11,e1002,before,e1002-e11,gemini-1.5-flash
nyt_20130321_women_senate,sworn,Congress,e12,e1002,before,e1002-e12,gemini-1.5-flash
nyt_20130321_women_senate,remain,Congress,e13,e1002,before,e1002-e13,gemini-1.5-flash
nyt_20130321_women_senate,dispenses,Congress,e14,e1002,before,e1002-e14,gemini-1.5-flash
nyt_20130321_women_senate,dominated,Congress,e15,e1002,before,e1002-e15,gemini-1.5-flash
nyt_20130321_women_senate,charged,Congress,e16,e1002,before,e1002-e16,gemini-1.5-flash
nyt_20130321_women_senate,shaping,Congress,e17,e1002,before,e1002-e17,gemini-1.5-flash
nyt_20130321_women_senate,battle,Congress,e18,e1002,before,e1002-e18,gemini-1.5-flash
nyt_20130321_women_senate,pass,Congress,e19,e1002,before,e1002-e19,gemini-1.5-flash
nyt_20130321_women_senate,led,Congress,e20,e1002,before,e1002-e20,gemini-1.5-flash
nyt_20130321_women_senate,presides,Congress,e21,e1002,before,e1002-e21,gemini-1.5-flash
nyt_20130321_women_senate,shepherded,Congress,e22,e1002,before,e1002-e22,gemini-1.5-flash
nyt_20130321_women_senate,growing,Congress,e23,e1002,before,e1002-e23,gemini-1.5-flash
nyt_20130321_women_senate,said,Congress,e24,e1002,before,e1002-e24,gemini-1.5-flash
nyt_20130321_women_senate,growing,Congress,e25,e1002,before,e1002-e25,gemini-1.5-flash
nyt_20130321_women_senate,started,Congress,e26,e1002,before,e1002-e26,gemini-1.5-flash
nyt_20130321_women_senate,have,Congress,e27,e1002,before,e1002-e27,gemini-1.5-flash
nyt_20130321_women_senate,hold,Congress,e29,e1002,before,e1002-e29,gemini-1.5-flash
nyt_20130321_women_senate,changing,Congress,e30,e1002,before,e1002-e30,gemini-1.5-flash
nyt_20130321_women_senate,pushing,Congress,e31,e1002,before,e1002-e31,gemini-1.5-flash
nyt_20130321_women_senate,want,Congress,e32,e1002,before,e1002-e32,gemini-1.5-flash
nyt_20130321_women_senate,generalize,Congress,e33,e1002,before,e1002-e33,gemini-1.5-flash
nyt_20130321_women_senate,said,Congress,e36,e1002,before,e1002-e36,gemini-1.5-flash
nyt_20130321_women_senate,think,Congress,e37,e1002,before,e1002-e37,gemini-1.5-flash
nyt_20130321_women_senate,have,Congress,e38,e1002,before,e1002-e38,gemini-1.5-flash
nyt_20130321_women_senate,begun,Congress,e40,e1002,before,e1002-e40,gemini-1.5-flash
nyt_20130321_women_senate,crack,Congress,e41,e1002,before,e1002-e41,gemini-1.5-flash
nyt_20130321_women_senate,forming,Congress,e42,e1002,before,e1002-e42,gemini-1.5-flash
nyt_20130321_women_senate,led,Congress,e43,e1002,before,e1002-e43,gemini-1.5-flash
nyt_20130321_women_senate,repeal,Congress,e44,e1002,before,e1002-e44,gemini-1.5-flash
nyt_20130321_women_senate,allowing,Congress,e47,e1002,before,e1002-e47,gemini-1.5-flash
nyt_20130321_women_senate,serve,Congress,e48,e1002,before,e1002-e48,gemini-1.5-flash
nyt_20130321_women_senate,split,Congress,e49,e1002,before,e1002-e49,gemini-1.5-flash
nyt_20130321_women_senate,voted,Congress,e50,e1002,before,e1002-e50,gemini-1.5-flash
nyt_20130321_women_senate,reauthorize,Congress,e51,e1002,before,e1002-e51,gemini-1.5-flash
nyt_20130321_women_senate,lapsed,Congress,e53,e1002,before,e1002-e53,gemini-1.5-flash
nyt_20130321_women_senate,gathered,Congress,e1000009,e1002,before,e1000009-e1002,gemini-1.5-flash
nyt_20130321_women_senate,induction,Congress,e1000010,e1002,before,e1000010-e1002,gemini-1.5-flash
nyt_20130321_women_senate,office,Congress,e1000011,e1002,before,e1000011-e1002,gemini-1.5-flash
nyt_20130321_women_senate,morphed,Congress,e1000012,e1002,before,e1000012-e1002,gemini-1.5-flash
nyt_20130321_women_senate,managing,Congress,e1000014,e1002,before,e1000014-e1002,gemini-1.5-flash
nyt_20130321_women_senate,having,Congress,e1000015,e1002,before,e1000015-e1002,gemini-1.5-flash
nyt_20130321_women_senate,surprised,Congress,e1000016,e1002,before,e1000016-e1002,gemini-1.5-flash
nyt_20130321_women_senate,curiosity,,e1010,e,before,UNDEFINED,gemini-1.5-flash
nyt_20130322_strange_computer,deployed,taking,e1,e2,before,e1-e2,gemini-1.5-flash
nyt_20130322_strange_computer,taking,working,e2,e6,before,e2-e6,gemini-1.5-flash
nyt_20130322_strange_computer,working,develop,e6,e7,before,e6-e7,gemini-1.5-flash
nyt_20130322_strange_computer,bought,confident,e8,e9,before,e8-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,upgrade,e9,e10,before,e10-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,becoming,e9,e11,before,e11-e9,gemini-1.5-flash
nyt_20130322_strange_computer,becoming,use,e11,e12,before,e11-e12,gemini-1.5-flash
nyt_20130322_strange_computer,say,prove,e14,e15,before,e14-e15,gemini-1.5-flash
nyt_20130322_strange_computer,prove,solved,e15,e16,before,e15-e16,gemini-1.5-flash
nyt_20130322_strange_computer,performs,expect,e18,e19,before,e18-e19,gemini-1.5-flash
nyt_20130322_strange_computer,expect,used,e19,e20,before,e19-e20,gemini-1.5-flash
nyt_20130322_strange_computer,used,supercharge,e20,e21,before,e20-e21,gemini-1.5-flash
nyt_20130322_strange_computer,supercharge,solving,e21,e22,before,e21-e22,gemini-1.5-flash
nyt_20130322_strange_computer,solving,done,e22,e23,before,e22-e23,gemini-1.5-flash
nyt_20130322_strange_computer,said,use,e24,e25,before,e24-e25,gemini-1.5-flash
nyt_20130322_strange_computer,use,create,e25,e26,before,e25-e26,gemini-1.5-flash
nyt_20130322_strange_computer,use,test,e25,e27,before,e25-e27,gemini-1.5-flash
nyt_20130322_strange_computer,tell,react,e28,e29,before,e28-e29,gemini-1.5-flash
nyt_20130322_strange_computer,react,burst,e29,e30,before,e29-e30,gemini-1.5-flash
nyt_20130322_strange_computer,react,pulse,e29,e31,before,e29-e31,gemini-1.5-flash
nyt_20130322_strange_computer,burst,determine,e30,e33,before,e30-e33,gemini-1.5-flash
nyt_20130322_strange_computer,pulse,determine,e31,e33,before,e31-e33,gemini-1.5-flash
nyt_20130322_strange_computer,deployed,taking,e1,e2,before,e1-e2,gemini-1.5-flash
nyt_20130322_strange_computer,taking,working,e2,e6,before,e2-e6,gemini-1.5-flash
nyt_20130322_strange_computer,working,develop,e6,e7,before,e6-e7,gemini-1.5-flash
nyt_20130322_strange_computer,bought,confident,e8,e9,before,e8-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,upgrade,e9,e10,before,e10-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,becoming,e9,e11,before,e11-e9,gemini-1.5-flash
nyt_20130322_strange_computer,becoming,use,e11,e12,before,e11-e12,gemini-1.5-flash
nyt_20130322_strange_computer,say,prove,e14,e15,before,e14-e15,gemini-1.5-flash
nyt_20130322_strange_computer,prove,solved,e15,e16,before,e15-e16,gemini-1.5-flash
nyt_20130322_strange_computer,performs,expect,e18,e19,before,e18-e19,gemini-1.5-flash
nyt_20130322_strange_computer,performs,used,e18,e20,before,e18-e20,gemini-1.5-flash
nyt_20130322_strange_computer,expect,supercharge,e19,e21,before,e19-e21,gemini-1.5-flash
nyt_20130322_strange_computer,used,solving,e20,e22,before,e20-e22,gemini-1.5-flash
nyt_20130322_strange_computer,supercharge,done,e21,e23,before,e21-e23,gemini-1.5-flash
nyt_20130322_strange_computer,said,use,e24,e25,before,e24-e25,gemini-1.5-flash
nyt_20130322_strange_computer,use,create,e25,e26,before,e25-e26,gemini-1.5-flash
nyt_20130322_strange_computer,use,test,e25,e27,before,e25-e27,gemini-1.5-flash
nyt_20130322_strange_computer,tell,react,e28,e29,before,e28-e29,gemini-1.5-flash
nyt_20130322_strange_computer,react,burst,e29,e30,before,e29-e30,gemini-1.5-flash
nyt_20130322_strange_computer,react,pulse,e29,e31,before,e29-e31,gemini-1.5-flash
nyt_20130322_strange_computer,burst,pulse,e30,e31,vague,e30-e31,gemini-1.5-flash
nyt_20130322_strange_computer,pulse,determine,e31,e33,vague,e31-e33,gemini-1.5-flash
nyt_20130322_strange_computer,deployed,taking,e1,e2,before,e1-e2,gemini-1.5-flash
nyt_20130322_strange_computer,working,develop,e6,e7,before,e6-e7,gemini-1.5-flash
nyt_20130322_strange_computer,bought,confident,e8,e9,before,e8-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,upgrade,e9,e10,before,e10-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,becoming,e9,e11,before,e11-e9,gemini-1.5-flash
nyt_20130322_strange_computer,confident,use,e9,e12,before,e12-e9,gemini-1.5-flash
nyt_20130322_strange_computer,say,prove,e14,e15,before,e14-e15,gemini-1.5-flash
nyt_20130322_strange_computer,say,solved,e14,e16,before,e14-e16,gemini-1.5-flash
nyt_20130322_strange_computer,performs,expect,e18,e19,before,e18-e19,gemini-1.5-flash
nyt_20130322_strange_computer,performs,used,e18,e20,before,e18-e20,gemini-1.5-flash
nyt_20130322_strange_computer,performs,supercharge,e18,e21,before,e18-e21,gemini-1.5-flash
nyt_20130322_strange_computer,performs,solving,e18,e22,before,e18-e22,gemini-1.5-flash
nyt_20130322_strange_computer,performs,done,e18,e23,before,e18-e23,gemini-1.5-flash
nyt_20130322_strange_computer,said,use,e24,e25,before,e24-e25,gemini-1.5-flash
nyt_20130322_strange_computer,said,create,e24,e26,before,e24-e26,gemini-1.5-flash
nyt_20130322_strange_computer,said,test,e24,e27,before,e24-e27,gemini-1.5-flash
nyt_20130322_strange_computer,tell,react,e28,e29,before,e28-e29,gemini-1.5-flash
nyt_20130322_strange_computer,tell,burst,e28,e30,before,e28-e30,gemini-1.5-flash
nyt_20130322_strange_computer,tell,pulse,e28,e31,before,e28-e31,gemini-1.5-flash
nyt_20130322_strange_computer,tell,determine,e28,e33,before,e28-e33,gemini-1.5-flash
nyt_20130322_strange_computer,deployed,taking,e1,e2,before,e1-e2,gemini-1.5-flash
nyt_20130322_strange_computer,working,develop,e6,e7,before,e6-e7,gemini-1.5-flash
nyt_20130322_strange_computer,bought,confident,e8,e9,before,e8-e9,gemini-1.5-flash
nyt_20130322_strange_computer,bought,upgrade,e8,e10,before,e10-e8,gemini-1.5-flash
nyt_20130322_strange_computer,bought,becoming,e8,e11,before,e11-e8,gemini-1.5-flash
nyt_20130322_strange_computer,bought,use,e8,e12,before,e12-e8,gemini-1.5-flash
nyt_20130322_strange_computer,say,prove,e14,e15,before,e14-e15,gemini-1.5-flash
nyt_20130322_strange_computer,say,solved,e14,e16,before,e14-e16,gemini-1.5-flash
nyt_20130322_strange_computer,performs,expect,e18,e19,before,e18-e19,gemini-1.5-flash
nyt_20130322_strange_computer,performs,used,e18,e20,before,e18-e20,gemini-1.5-flash
nyt_20130322_strange_computer,performs,supercharge,e18,e21,before,e18-e21,gemini-1.5-flash
nyt_20130322_strange_computer,performs,solving,e18,e22,before,e18-e22,gemini-1.5-flash
nyt_20130322_strange_computer,performs,done,e18,e23,before,e18-e23,gemini-1.5-flash
nyt_20130322_strange_computer,said,use,e24,e25,before,e24-e25,gemini-1.5-flash
nyt_20130322_strange_computer,said,create,e24,e26,before,e24-e26,gemini-1.5-flash
nyt_20130322_strange_computer,said,test,e24,e27,before,e24-e27,gemini-1.5-flash
nyt_20130322_strange_computer,tell,react,e28,e29,before,e28-e29,gemini-1.5-flash
nyt_20130322_strange_computer,tell,burst,e28,e30,before,e28-e30,gemini-1.5-flash
nyt_20130322_strange_computer,tell,pulse,e28,e31,before,e28-e31,gemini-1.5-flash
nyt_20130322_strange_computer,tell,determine,e28,e33,before,e28-e33,gemini-1.5-flash
nyt_20130322_strange_computer,deployed,taking,e1,e2,before,e1-e2,gemini-1.5-flash
nyt_20130322_strange_computer,working,develop,e6,e7,before,e6-e7,gemini-1.5-flash
